text,humor,pred,result,good,bad,precision,accuracy,recall,F1
to integrate this information well know better what to do with it and have better insight into our own pathologies health and wellness there is even mirrors that can pick up your pulse rate and i would argue in the future well have wearable devices in our clothes monitoring us and just like the system in cars your red light might go on it wont say check engine itll be a check your body light and youll go get it taken care of probably in a few years youll look in your mirror and itll be diagnosing you,True,False,bad,,,,,,
the way i met harriet is an example of how leveraging cross disciplinary exponentially growing technologies is affecting our future of health and wellness from low cost gene analysis to the ability to do powerful to the connection of the internet and social networking what id like to talk about today is understanding these exponential technologies we often think linearly but if you think about it if you have a lily pad and it just divided every single day two four eight sixteen in days youd have,False,False,good,,,,,,
ive been the track share for the medicine portion of a new institution called university based in silicon valley we bring together each summer about very talented students from around the world and we look at these exponential technologies from medicine biotech artificial intelligence robotics space and address how we can cross train and leverage these to impact major unmet goals we also have seven day executive programs and coming up next month is a program to help cross train and leverage technologies into medicine now i mentioned the phone these mobile phones have over different mobile apps available there is one out of the where you can pee on a little chip connect it to your and check for an i dont know if id try that but it is available,False,False,good,,,,,,
but here comes nature that provides us with a good spider this is a predatory mite just as small as a spider mite one two millimeters long not more than that running quickly hunting chasing the spider mites and here you can see this lady in action on your left hand side just sucks the body fluids on the left hand side of the pest mite and after five minutes this is what you see just a typical dead corpse the shriveled sucked out dead corpse of the spider mite and next to it two individuals predatory mites a mother on the left hand side a young nymph on the right hand side by the way a meal for them for hours is about five of the spider mites of the bad mites and or to eggs of the pest mites by the way they are always hungry,True,False,bad,,,,,,
aphids it is springtime now in israel when temperatures rise sharply you can see those bad ones those aphids all over the plants in your in your lantana in the young fresh foliage of the so called spring flush by the way with aphids you have only females like amazons females giving rise to females giving rise to other females no males at all as it is so called and theyre very happy with that apparently,True,False,bad,,,,,,
and here comes the salvation through this parasitic wasp here we are not talking about a predator here we are talking a parasite not a two legged parasite but an eight legged parasite of course this is a parasitic wasp again two millimeters long slender a very quick and sharp flier and here you can see this parasite in action like in an acrobatic maneuver she stands in front of the victim at the right hand side bending its abdomen and inserting a single egg into the body fluids of the aphid by the way the aphid tries to escape she kicks and bites and different liquids but nothing will happen in fact only the egg of the will be inserted into the body fluids of the aphid and after a few days depending upon temperature the egg will hatch and the larva of this parasite will eat the aphid from the inside,True,True,good,,,,,,
is all natural this is all natural this is not fiction nothing at all again in your backyard in your backyard,True,True,good,,,,,,
im a bug lover myself not from childhood by the way but rather late when i majoring in zoology at tel aviv university i kind of fell in love with bugs and then within zoology i took the course or the discipline of entomology the science of insects and then i thought to myself how can i be practical or help in the science of entomology and then i moved to the world of plant protection plant protection from insects from bad bugs and then within plant protection i came into the discipline of biological pest control which we actually define as the use of living organisms to reduce populations of noxious plant pests,False,False,good,,,,,,
well let us go hand by hand and browse through just a few examples what is a pest what damage does it actually inflict on the plant and what is the natural enemy the biological control agent or the good bug that were talking about in general im going to talk about insects and spiders or mites let us call them insects those six legged organisms and spiders or mites the eight legged organisms let us have a look at that here is a devastating pest a spider mite because it does a lot of webbing like a spider you see the mother in between and two daughters probably on the left and right and a single egg on the right hand side,False,False,good,,,,,,
have something in common their interests in business lie on or near the earth s surface the odd one out is an astronomer and i am one of that strange breed,True,True,good,,,,,,
we know our universes are united though links between left and right the everyday world is determined by atoms how they stick together to make molecules stars are fueled by how the nuclei in those atoms react together and as weve learned in the last few years galaxies are held together by the gravitational pull of so called dark matter particles in huge swarms far smaller even than atomic nuclei but wed like to know the synthesis symbolized at the very top the micro world of the quantum is understood on the right hand side gravity holds sway einstein explained that but the unfinished business for century science is to link together cosmos and micro world with a unified theory symbolized as it were at the top of that picture,True,True,good,,,,,,
and in fact we are midway it would take as many human bodies to make up the sun as there are atoms in each of us the geometric mean of the mass of a proton and the mass of the sun is kilograms within a factor of two of the mass of each person here well most of you anyway the science of complexity is probably the greatest challenge of all greater than that of the very small on the left and the very large on the right and it is this science which is not only enlightening our understanding of the biological world but also transforming our world faster than ever and more than that it is new kinds of change and i now move on to the second part of my talk and the book our final century was mentioned if i was not a self effacing brit i would mention the book myself and i would add that it is available in paperback,True,False,bad,,,,,,
and in america it was called our final hour because americans like instant gratification,True,True,good,,,,,,
ill talk first as an astronomer and then as a worried member of the human race but let us start off by remembering that darwin showed how were the outcome of four billion years of evolution and what we try to do in astronomy and cosmology is to go back before simple beginning to set our earth in a cosmic context and let me just run through a few slides this was the impact that happened last week on a comet if theyd sent a nuke it would have been rather more spectacular than what actually happened last monday,False,False,good,,,,,,
this was the impact that happened last week on a comet if theyd sent a nuke it would have been rather more spectacular than what actually happened last monday so that is another project for nasa that is mars from the european mars express and at new year this artist s impression turned into reality when a parachute landed on titan saturn s giant moon it landed on the surface this is pictures taken on the way down that looks like a coastline it is indeed but the ocean is liquid methane the temperature minus degrees centigrade,False,False,good,,,,,,
that looks like a coastline it is indeed but the ocean is liquid methane the temperature minus degrees centigrade if we go beyond our solar system weve learned that the stars arent points of light each one is like a sun with a retinue of planets orbiting around it and we can see places where stars are forming like the eagle nebula we see stars dying in six billion years the sun will look like that and some stars die spectacularly in a supernova explosion leaving remnants like that on a still bigger scale we see entire galaxies of stars,False,False,good,,,,,,
on a still bigger scale we see entire galaxies of stars we see entire ecosystems where gas is being recycled and to the these galaxies are just the atoms as it were of the large scale universe this picture shows a patch of sky so small that it would take about patches like it to cover the full moon in the sky through a small telescope this would look quite blank but you see here hundreds of little faint each is a galaxy fully like ours or andromeda which looks so small and faint because its light has taken billion light years to get to us the stars in those galaxies probably dont have planets around them there s scant chance of life there that is because there is been no time for the nuclear fusion in stars to make silicon and carbon and iron the building blocks of planets and of life,False,False,good,,,,,,
because as soon as you hear the word dutchman which is an archaic word nobody calls dutch people anymore but as soon as you hear dutchman you get this picture of the kid with his finger in the dike preventing the thing from falling and flooding holland and so on and so the entire issue is by the use of dutchman now if you think im exaggerating at all in this all you have to do is substitute something else like indonesian,True,True,good,,,,,,
now swiss works but you know it is going to cost a lot of money,True,False,bad,,,,,,
sometimes in the middle of a resistant problem i write down things that i know about it but you can see the beginning of an idea there because you can see the word new emerging from the old that is what happens there is a relationship between the old and the new the new emerges from the context of the old and then i did some variations of it but it still wasnt coalescing graphically at all i had this other version which had something interesting about it in terms of being able to put it together in your mind from clues the w was clearly a w the n was clearly an n even though they were very fragmentary and there wasnt a lot of information in it then i got the words new and old and now i had back to a point where there seemed to be no return,True,True,good,,,,,,
on a work by piero in this case that remarkable painting that is in the the duke of who faces his consort battista once i realized that i could take some liberties with the subject i did the following series of drawings that is the real piero della francesca one of the greatest portraits in human history and these ill just show these without comment it is just a series of variations on the head of the duke of who is a great great figure in the renaissance and probably the basis for machiavelli s the prince he apparently lost an eye in battle which is why he is always shown in profile and this is battista,False,False,good,,,,,,
the phrase is expresses the current inclusiveness that surrounds art making a sort of aint what you do it is the way that you do notion the shadow of falls across the central part of the poster a poetic event that occurs as the shadow man isolates the word hidden in the word the four hats shown in the poster suggests how art might be defined as a thing itself the worth of the thing the shadow of the thing and the shape of the thing whatever,False,False,good,,,,,,
and the one that i did not submit which i still like i wanted to use the same phrase there were wonderful experiments by bruno on some years ago sort of see how far you could go and still be able to read them and that idea stuck in my head but then i took the pieces that i had taken off and put them at the bottom,False,False,good,,,,,,
bruno suzanne just a curiosity what youre wearing is not random suzanne lee no this is one of the jackets you grew yes it is it s probably part of the project s still in process because this one is actually in front of your eyes,True,True,good,,,,,,
so as a fashion designer ive always tended to think of materials something like this or this or maybe this but then i met a biologist and now i think of materials like this green tea sugar a few microbes and a little time im essentially using a recipe which is a symbiotic mix of bacteria yeasts and other micro organisms which spin cellulose in a fermentation process over time these tiny threads form in the liquid into layers and produce a mat on the surface so we start by brewing the tea i brew up to about liters of tea at a time and then while it is still hot add a couple of kilos of sugar,False,False,good,,,,,,
and you know there is not much there wasnt much i could do and they kept on doing what they were doing and about three years later when i left the hospital i started studying at the university and one of the most interesting lessons i learned was that there is an experimental method that if you have a question you can create a replica of this question in some abstract way and you can try to examine this question maybe learn something about the world so that is what i did i was still interested in this question of how do you take bandages off burn patients so originally i didnt have much money so i went to a hardware store and i bought a carpenter s vice and i would bring people to the lab and i would put their finger in it and i would crunch it a little bit,True,True,good,,,,,,
first we asked half the people to recall either books they read in high school or to recall the ten commandments and then we tempted them with cheating turns out the people who tried to recall the ten commandments and in our sample nobody could recall all of the ten commandments but those people who tried to recall the ten commandments given the opportunity to cheat did not cheat at all it wasnt that the more religious people the people who remembered more of the commandments cheated less and the less religious people the people who couldnt remember almost any commandments cheated more the moment people thought about trying to recall the ten commandments they stopped cheating in fact even when we gave self declared atheists the task of swearing on the bible and we give them a chance to cheat they dont cheat at all now ten commandments is something that is hard to bring into the education system so we said why dont we get people to sign the honor code so we got people to sign i understand that this short survey falls under the mit honor code then they shredded it no cheating whatsoever and this is particularly interesting because mit doesnt have an honor code,True,False,bad,,,,,,
here is what happens it turns out it depends on what kind of sweatshirt theyre wearing here is the thing we ran this at carnegie mellon and pittsburgh and at pittsburgh there are two big universities carnegie mellon and university of pittsburgh all of the subjects sitting in the experiment were carnegie mellon students when the actor who was getting up was a carnegie mellon student he was actually a carnegie mellon student but he was a part of their group cheating went up but when he actually had a university of pittsburgh sweatshirt cheating went down,True,False,bad,,,,,,
i want to talk to you today a little bit about predictable irrationality and my interest in irrational behavior started many years ago in the hospital i was burned very badly and if you spend a lot of time in hospital youll see a lot of types of and the one that particularly bothered me in the burn department was the process by which the nurses took the bandage off me now you must have all taken a band aid off at some point and you must have wondered what is the right approach,False,False,good,,,,,,
and then like all good academic projects i got more funding i moved to sounds electrical shocks i even had a pain suit that i could get people to feel much more pain but at the end of this process what i learned was that the nurses were wrong here were wonderful people with good intentions and plenty of experience and nevertheless they were getting things wrong predictably all the time it turns out that because we dont encode duration in the way that we encode intensity i would have had less pain if the duration would have been longer and the intensity was lower it turns out it would have been better to start with my face which was much more painful and move toward my legs giving me a trend of improvement over time that would have been also less painful,False,False,good,,,,,,
here were wonderful people with good intentions and plenty of experience and nevertheless they were getting things wrong predictably all the time it turns out that because we dont encode duration in the way that we encode intensity i would have had less pain if the duration would have been longer and the intensity was lower it turns out it would have been better to start with my face which was much more painful and move toward my legs giving me a trend of improvement over time that would have been also less painful and it also turns out that it would have been good to give me breaks in the middle to kind of recuperate from the pain all of these would have been great things to do and my nurses had no idea and from that point on i started thinking are the nurses the only people in the world who get things wrong in this particular decision or is it a more general case and it turns out it is a more general case there is a lot of mistakes we do and i want to give you one example of one of these and i want to talk to you about cheating and the reason i picked cheating is because it is interesting but also it tells us something i think about the stock market situation were in so my interest in cheating started when enron came on the scene exploded all of a sudden and i started thinking about what is happening here,False,False,good,,,,,,
and this was our first attempt starting with the digital information of the genome of phi it is a small virus that kills bacteria we designed the pieces went through our error correction and had a molecule of about letters the exciting phase came when we took this piece of inert chemical and put it in the bacteria and the bacteria started to read this genetic code made the viral particles the viral particles then were released from the cells and came back and killed the e coli i was talking to the oil industry recently and i said they clearly understood that model,True,True,good,,,,,,
when we first this genome in the standard of accuracy was one error per base pairs we actually found on it errors had we used that original sequence it never would have been able to be booted up part of the design is designing pieces that are letters long that have to overlap with all the other pieces to build smaller we have to design so they can go together,False,False,good,,,,,,
we are seeking normal human brains there is a lot of criteria by which were selecting these brains we want to make sure that we have normal humans between the ages of to they died a somewhat natural death with no injury to the brain no history of psychiatric disease no drugs on board we do a toxicology and were very careful about the brains that we do take were also selecting for brains in which we can get the tissue we can get consent to take the tissue within hours of time of death because what were trying to measure the which is the readout from our genes is very and so we have to move very quickly one side note on the collection of brains because of the way that we collect and because we require consent we actually have a lot more male brains than female brains males are much more likely to die an accidental death in the prime of their life and men are much more likely to have their significant other spouse give consent than the other way around,True,True,good,,,,,,
we chart it weve described it weve drawn it weve mapped it now just like the physical maps of our world that have been highly influenced by technology think maps think the same thing is happening for brain mapping through transformation so let us take a look at the brain most people when they first look at a fresh human brain they say it doesnt look what youre typically looking at when someone shows you a brain typically what youre looking at is a fixed brain,False,False,good,,,,,,
in south africa in cape town the local community of philippi offered me the only concrete wall of the slum it was a school and i wrote on it a quote from nelson mandela saying in arabic which means it seems impossible until it is done then this guy came to me and said man why you dont write in english and i replied to him i would consider your concern legit if you asked me why i didnt write in zulu in paris once there was this event and someone gave his wall to be painted and when he saw i was painting in arabic he got so mad actually hysterical and he asked for the wall to be erased i was mad and disappointed but a week later the organizer of the event asked me to come back and he told me that there was a wall right in front of this guy s house so this guy like was forced to see it every day,True,False,bad,,,,,,
i painted the minaret of jara mosque in my hometown of in the south of tunisia i never thought that graffiti would bring so much attention to a city at the beginning i was just looking for a wall in my hometown and it happened that the minaret was built in and for years those meters of concrete stayed grey when i met the imam for the first time and i told him what i wanted to do he was like thank god you finally came and he told me that for years he was waiting for somebody to do something on it the most amazing thing about this imam is that he didnt ask me anything neither a sketch or what i was going to write in every work that i create i write messages with my style of a mix of calligraphy and graffiti,False,False,good,,,,,,
if it is see it for a long enough time i actually do something about it and the very last one is a billboard this is our roof in new york the roof of the studio this is newsprint plus that lie on the newsprint we let that lie around in the sun as you all know newsprint yellows significantly in the sun after a week we took the and the leaves off shipped the to lisbon to a very sunny spot so on day one the billboard said complaining is silly either act or forget three days later it faded and a week later no more complaining anywhere,True,True,good,,,,,,
were doing changing media this is a projection that can see the viewer as the viewer walks by you cant help but actually ripping that spider web apart,False,False,good,,,,,,
im a a filmmaker and a butcher and ill explain how these identities come together it started four years ago when a friend and i opened our first ramadan fast at one of the busiest mosques in new york city crowds of men with beards and were swarming the streets it was an agent s wet dream,True,False,bad,,,,,,
and as these birds walk played at film festivals and theaters internationally i finally had my feet planted at home in new york and with all the extra time and still no real money my wife tasked me to cook more for us and whenever id go to the local butcher to purchase some meat something felt off for those that dont know is a term used for meat that is raised and slaughtered humanely following very strict islamic guidelines unfortunately the majority of meat in america doesnt rise to the standard that my faith calls for the more i learned about these unethical practices the more violated i felt particularly because businesses from my own community were the ones taking advantage of my orthodoxy so with emotions running high and absolutely no experience in butchery some friends and i opened a meat store in the heart of the east village fashion district,True,True,good,,,,,,
for years id seen photos of this space being documented as a lifeless and cold monolith much like the stereotypical image painted of the american muslim experience frustrated by this myopic view my friend and i had this crazy idea let us break our fast at a different mosque in a different state each night of ramadan and share those stories on a we called it mosques in days and we drove to all the states and shared stories from over vastly different muslim communities ranging from the cambodian refugees in the l a projects to the black living in the woods of south carolina what emerged was a beautiful and complicated portrait of america the media coverage forced local journalists to revisit their muslim communities but what was really exciting was seeing people from around the world being inspired to take their own journey there were even these two athletes who took a sabbatical from the league to do so,False,False,good,,,,,,
they are a visceral response to the businesses and curators who work hard to oversimplify my beliefs and my community and the only way to beat their machine is to play by different rules we must fight with an inventive approach with the trust with the access with the love that only we can bring we must reclaim our beliefs in every moving image in every cut of meat because if we whitewash our stories for the sake of mass appeal not only will we fail but we will be trumped by those with more money and more resources to tell our stories but the call for creative courage is not for novelty or relevance it is simply because our communities are so damn unique and so damn beautiful they demand us to find uncompromising ways to be acknowledged and respected,False,False,good,,,,,,
hello leo leo this is cookie monster can you find cookie monster leo cookie monster is very bad he is very bad leo cookie monster is very very bad he is a scary monster he wants to get your cookies,True,False,bad,,,,,,
so one of the things we really wanted to look at was not how much weight people lost but really how long they interacted with the robot because the challenge is not losing weight it is actually keeping it off and the longer you could interact with one of these interventions well that is indicative potentially of longer term success so the first thing i want to look at is how long how long did people interact with these systems it turns out that people interacted with the robot significantly more even though the quality of the advice was identical to the computer when it asked people to rate it on terms of the quality of the working alliance people rated the robot higher and they trusted the robot more,True,False,bad,,,,,,
people would name the robots they would dress the robots,True,True,good,,,,,,
ever since i was a little girl seeing star wars for the first time ive been fascinated by this idea of personal robots and as a little girl i loved the idea of a robot that interacted with us much more like a helpful trusted sidekick something that would delight us enrich our lives and help us save a galaxy or two i knew robots like that didnt really exist but i knew i wanted to build them so years pass i am now a graduate student at mit studying artificial intelligence the year is and nasa has just landed the first robot on mars but robots are still not in our home ironically and i remember thinking about all the reasons why that was the case,False,False,good,,,,,,
but robots are still not in our home ironically and i remember thinking about all the reasons why that was the case but one really struck me robotics had really been about interacting with things not with people certainly not in a social way that would be natural for us and would really help people accept robots into our daily lives for me that was the white space that is what robots could not do yet and so that year i started to build this robot kismet the world s first social robot three years later a lot of programming working with other graduate students in the lab kismet was ready to start interacting with people scientist i want to show you something this is a watch that my girlfriend gave me,False,False,good,,,,,,
yeah look it is got a little blue light in it too i almost lost it this week so kismet interacted with people like kind of a non verbal child or pre verbal child which i assume was fitting because it was really the first of its kind it didnt speak language but it didnt matter this little robot was somehow able to tap into something deeply social within us and with that the promise of an entirely new way we could interact with robots so over the past several years ive been continuing to explore this interpersonal dimension of robots now at the media lab with my own team of incredibly talented students and one of my favorite robots is leonardo,False,False,good,,,,,,
and then this is the first part of this is spheres since the sun is times the diameter of the earth and so this is the size of the sun and then each of these little spheres is the size of the earth in proportion to the sun it is made up of concentric shells each one has spheres this is in the courtyard of a twelfth century alchemist i was thinking that the sun is kind of the ultimate alchemist,True,True,good,,,,,,
this is something i did of a tactile communication system it was the idea of isolating the tactile component of sculpture and then putting it into a communication system this is an idea of moving a sculpture a ball that would be directed around the room by a computer this is a clock i designed it has buckminster fuller s map edited here it turns once per day in with the earth and then this is like projects that are harder to build,True,True,good,,,,,,
the aluminum is because it is very light the bronze is nice hard durable material that could roll on the ground,False,False,good,,,,,,
the aluminum is because it is very light the bronze is nice hard durable material that could roll on the ground inside of the bronze ball there is a lead weight that is free swinging on an axle that is on two bearings that pass in between across it like this that counterbalance this weight so it allows it to roll and the sphere has that balance property that it always sort of stays still and looks the same from every direction but if you put something on top of it it it and so it would tip over but in this case because the interior is free swinging in relation to the sphere it can stand up on one point and then there was a second level to this object which is that it i wanted it to convey some proportions that i was interested in which is the diameter of the moon and the diameter of the earth in proportion to each other,False,False,good,,,,,,
by adding an element of embellishment reporters call this making shit up,True,True,good,,,,,,
but these studies also reveal that communication relies on a common ground and we have to be really worried as a society if we lose this common ground and our ability to speak with people that are slightly different than us because we let a few very strong media channels take control of the mic and manipulate and control the way we all think and im not sure how to fix it because im only a scientist but maybe one way to do it is to go back to the more natural way of communication which is a dialogue in which it is not only me speaking to you now but a more natural way of talking in which i am speaking and i am listening and together we are trying to come to a common ground and new ideas because after all the people we are coupled to define who we are and our desire to be coupled to another brain is something very basic that starts at a very early age so let me finish with an example from my own private life that i think is a good example of how coupling to other people is really going to define who we are this my son jonathan at a very early age see how he developed a vocal game together with my wife only from the desire and pure joy of being coupled to another human being,True,True,good,,,,,,
imagine that you invented a device that can record my memories my dreams my ideas and transmit them to your brain that would be a game changing technology right but in fact we already possess this device and it is called human communication system and effective storytelling to understand how this device works we have to look into our brains and we have to formulate the question in a slightly different manner now we have to ask how these patterns in my brain that are associated with my memories and ideas are transmitted into your brains,False,False,good,,,,,,
ok so now let us look into your brain and see what is happening when you listen to these kinds of stories and let us start simple let us start with one listener and one brain area the auditory cortex that processes the sounds that come from the ear and as you can see in this particular brain area the responses are going up and down as the story is unfolding,False,False,good,,,,,,
i want you all to think about the third word that was ever said about you or if you were delivering about the person you were delivering and you can all mouth it if you want or say it out loud it was the first two were it is a girl boy,True,True,good,,,,,,
and i was confused does this make so gay does this make so straight i was getting sexual orientation confused with gender identity and my patient said to me look look look if you just think of the following youll get it right sexual orientation is who you go to bed with gender identity is who you go to bed as,True,True,good,,,,,,
and some of them have been rearranged a little bit but it is all her and she is become a remarkable spokeswoman and she was offered contracts as a model at which point she teased me when she said you know i might have had a better chance as a model if youd made me six feet one,True,True,good,,,,,,
well it shows you that i also deal with issues where there is not certainty of whether it is a girl or a boy so the mixed answer was very appropriate of course now the answer often comes not at birth but at the ultrasound unless the prospective parents choose to be surprised like we all were but i want you to think about what it is that leads to that statement on the third word because the third word is a description of your sex and by that i mean made by a description of your genitals now as a pediatric endocrinologist i used to be very very involved and still somewhat am in cases in which there are mismatches in the or between the and the and we literally have to figure out what is the description of your sex but there is nothing that is definable at the time of birth that would define you,False,False,good,,,,,,
now this is relatively rare so i had relatively little personal experience with this and my experience was more typical only because i had an adolescent practice and i saw someone age genetically female went through harvard with three male roommates who knew the whole story a registrar who always listed his name on course lists as a male name and came to me after graduating saying help me i know you know a lot of endocrinology and indeed ive treated a lot of people who were born without this wasnt rocket science,False,False,good,,,,,,
i subsequently learned from the many adults i took care of about adults i learned from them that if i didnt peek as to who their partner was in the waiting room i would never be able to guess better than chance whether they were gay straight bi or in their affirmed gender in other words one thing has absolutely nothing to do with the other and the data show it now as i took care of the adults i found it extremely painful these people many of them had to give up so much of their lives sometimes their parents would reject them siblings their own children and then their divorcing spouse would forbid them from seeing their children,False,False,good,,,,,,
so why was he moved like other prisoners mcgowan repeatedly asked for an answer a hearing or some opportunity for an appeal this example from another prisoner shows how those requests are viewed wants a transfer told him no at one point the prison warden himself recommended mcgowan s transfer out of the citing his good behavior but the warden was overruled by the bureau of prison s counterterrorism unit working with the joint terrorism task force of the later i found out that mcgowan was really sent to a not because of what he did but what he has said a memo from the counterterrorism unit cited mcgowan s anti government beliefs while imprisoned he continued writing about environmental issues saying that activists must reflect on their mistakes and listen to each other now in fairness if youve spent any time at all in washington you know this is really a radical concept for the government,True,True,good,,,,,,
father daniel berrigan once said that writing about prisoners is a little like writing about the dead i think what he meant is that we treat prisoners as ghosts theyre unseen and unheard it is easy to simply ignore them and it is even easier when the government goes to great lengths to keep them hidden as a journalist i think these stories of what people in power do when no one is watching are precisely the stories that we need to tell that s why i began investigating the most secretive and experimental prison units in the united states for so called second tier terrorists,False,False,good,,,,,,
you hook these up in this case to the virtual muscles of that two legged creature here and hope that it does something interesting at the beginning theyre all going to be very boring most of them wont move at all but some of them might make a tiny step those are then selected by the algorithm reproduced with mutation and to introduce sex as well and you repeat that process over and over again until you have something that walks in this case in a straight line like this so that was the idea behind this when we started this i set up the simulation one evening it took about three to four hours to run the simulation i got up the next morning went to the computer and looked at the results and was hoping for something that walked in a straight line like ive just demonstrated and this is what i got instead,True,True,good,,,,,,
so it was back to the drawing board for us we did get it to work eventually after tweaking a bit here and there and this is an example of a successful evolutionary run so what youll see in a moment is a very simple that is learning how to walk using artificial evolution at the beginning it cant walk at all but it will get better and better over time so this is the one that cant walk at all,True,False,bad,,,,,,
now after five generations of applying evolutionary process the genetic algorithm is getting a tiny bit better,True,True,good,,,,,,
generation and itll take a few steps more still not quite there but now after generation it actually walks in a straight line without falling over that was the real breakthrough for us it was academically quite a challenging project and once we had reached that stage we were quite confident that we could try and do other things as well with this approach actually simulating the body and simulating that part of the nervous system that controls it now at this stage it also became clear that this could be very exciting for things like computer games or online worlds what you see here is the character standing there and there is an obstacle that we put in its way and what you see is it is going to fall over the obstacle now the interesting bit is if i move the obstacle a tiny bit to the right which is what im doing now here it will fall over it in a completely different way and again if you move the obstacle a tiny bit itll again fall differently,True,False,bad,,,,,,
again a push now this time from the front and you see it falls differently and now from the left and it falls differently that was really exciting for us to see that that was the first time weve seen that this is the first time the public sees this as well because we have been in stealth mode i havent shown this to anybody yet now just a fun thing what happens if you put that character this is now a wooden version of it but it is got the same ai in it but if you put that character on a slippery surface like ice we just did that for a laugh just to see what happens,True,True,good,,,,,,
and that is a really fascinating thing about this approach now when we went to film studios and games developers and showed them that technology we got a very good response and what they said was the first thing they need immediately is virtual because stunts are obviously very dangerous theyre very expensive and there are a lot of stunt scenes that you cannot do obviously because you cant really allow the to be seriously hurt so they wanted to have a digital version of a and that is what weve been working on for the past few months and that is our first product that were going to release in a couple of weeks so here are just a few very simple scenes of the guy just being kicked that is what people want that s what were giving them,True,True,good,,,,,,
you can see it is always reacting this is not a dead body this is a body who basically in this particular case feels the force and tries to protect its head only i think it is quite a big blow again you feel kind of sorry for that thing and weve seen it so many times now that we dont really care any more,True,False,bad,,,,,,
this thing doesnt have a head im not quite sure why so this was not something we actually put in there he just started to create that dance himself he is actually a better dancer than i am i have to say and what you see after a while i think he even goes into a climax right at the end and i think there you go,True,False,bad,,,,,,
this is a clip from a game called grand theft auto we already saw that briefly yesterday,False,False,good,,,,,,
this is a clip from a game called grand theft auto we already saw that briefly yesterday and what you can see is it is actually a very good game it is one of the most successful games of all time but what youll see is that all the animations in this game are very repetitive they pretty much look the same ive made him run into a wall here over and over again and you can see he looks always the same the reason for that is that these characters are actually not real characters,False,False,good,,,,,,
it also means that games arent really going to be as surprising as they could be because you only get out of it at least in terms of the character what you actually put into it there s no real emergence there,False,False,good,,,,,,
and thirdly as i said most of the animations are very repetitive because of that now the only way to get around that is to actually simulate the human body and to simulate that bit of the nervous system of the brain that controls that body and maybe if i could have you for a quick demonstration to show what the difference is because i mean it is very very trivial if i push chris a bit like this for example hell react to it if i push him from a different angle hell react to it differently and that is because he has a physical body and because he has the motor skills to control that body it is a very trivial thing it s not something you get in computer games at the moment at all,False,False,good,,,,,,
if i push him from a different angle hell react to it differently and that is because he has a physical body and because he has the motor skills to control that body it is a very trivial thing it is not something you get in computer games at the moment at all thank you very much chris anderson that is it that is it yes so that is what were trying to simulate not chris specifically i should say but humans in general now we started working on this a while ago at oxford university and we tried to start very simply what we tried to do was teach a stick figure how to walk that stick figure is physically stimulated,False,False,good,,,,,,
what we tried to do was teach a stick figure how to walk that stick figure is physically stimulated you can see it here on the screen so it is subject to gravity has joints etc if you just run the simulation it will just collapse like this the tricky bit is now to put an ai controller in it that actually makes it work and for that we use the neural network which we based on that part of the nervous system that we have in our spine that controls walking in humans it is called the central pattern generator so we simulated that as well and then the really tricky bit is to teach that network how to walk,False,False,good,,,,,,
now this might look kind of trivial but it is actually very important because this is not something you get at the moment in any interactive or any virtual worlds now at this stage we decided to start a company and move this further because obviously this was just a very simple,False,False,good,,,,,,
