text,humor,pred,result,good,bad,precision,accuracy,recall,F1
beauty us ness,TRUE,FALSE,bad,,,,,,
barnsley firm,FALSE,FALSE,good,,,,,,
that looks about right,FALSE,FALSE,good,,,,,,
ok,FALSE,FALSE,good,,,,,,
so i m done,TRUE,FALSE,bad,,,,,,
even though i want to do so much more,TRUE,FALSE,bad,,,,,,
but i m not going to,TRUE,FALSE,bad,,,,,,
i m going to let you do more,TRUE,FALSE,bad,,,,,,
because what can you how could you animate this,TRUE,FALSE,bad,,,,,,
how could you pick color,TRUE,FALSE,bad,,,,,,
how could you consider the space,TRUE,FALSE,bad,,,,,,
how could you connect the points,TRUE,FALSE,bad,,,,,,
how could you render this in a different way,TRUE,FALSE,bad,,,,,,
there s so many possibilities,TRUE,FALSE,bad,,,,,,
but i m going to leave this at this,TRUE,FALSE,bad,,,,,,
i ve just done the core algorithm,TRUE,FALSE,bad,,,,,,
and we have this barnsley firm,FALSE,FALSE,good,,,,,,
and you know you can by the way you can draw,TRUE,FALSE,bad,,,,,,
you can see here s variations of this,FALSE,FALSE,good,,,,,,
why is mine kind of different than this though,TRUE,FALSE,bad,,,,,,
so first of all i m discovering here,TRUE,FALSE,bad,,,,,,
this is actually giving me the correct range,TRUE,FALSE,bad,,,,,,
so let us actually do this range,TRUE,FALSE,bad,,,,,,
let s go into the code and implement the range that was on the wikipedia page,FALSE,FALSE,good,,,,,,
so negative,TRUE,FALSE,bad,,,,,,
to there,FALSE,FALSE,good,,,,,,
and then zero to let us try this,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
ok,FALSE,FALSE,good,,,,,,
so i was not mapping the proper range,TRUE,FALSE,bad,,,,,,
so it did not curve to the right,FALSE,FALSE,good,,,,,,
but now i am mapping the full barnsley firm,TRUE,FALSE,bad,,,,,,
thank you very much,TRUE,FALSE,bad,,,,,,
i really want to make it rainbow color and do other stuff,TRUE,FALSE,bad,,,,,,
but we have completed it,FALSE,FALSE,good,,,,,,
this is the barnsley firm fractal in processing in about three hours and minutes,FALSE,FALSE,good,,,,,,
thanks for watching this entire video,TRUE,FALSE,bad,,,,,,
and i hope you make a variation of this in some way that i could not possibly imagine,TRUE,FALSE,bad,,,,,,
and share it with me,FALSE,FALSE,good,,,,,,
share it in the comments,FALSE,FALSE,good,,,,,,
there s a way you can go to the coding and submit a link to your contribution,TRUE,FALSE,bad,,,,,,
and on twitter at shift minarets the coding train,FALSE,TRUE,bad,,,,,,
ok,FALSE,FALSE,good,,,,,,
thanks,FALSE,FALSE,good,,,,,,
and i will see you all in the next coding challenge,FALSE,FALSE,good,,,,,,
okay hello and welcome to a coding challenge,FALSE,FALSE,good,,,,,,
google chrome dinosaur game edition,FALSE,FALSE,good,,,,,,
unfortunately i do not have my train whistle,FALSE,TRUE,bad,,,,,,
i did not bring it with me today,FALSE,FALSE,good,,,,,,
so this is definitely not going to go well,TRUE,FALSE,bad,,,,,,
not that any of my coding challenges ever go well but i m going to give this a try,TRUE,FALSE,bad,,,,,,
i m going to attempt to program quickly,FALSE,FALSE,good,,,,,,
the google chrome dinosaur game,FALSE,FALSE,good,,,,,,
i m going to use my own images and stuff,FALSE,FALSE,good,,,,,,
so it will be the unicorn game of course,FALSE,FALSE,good,,,,,,
i m going to use p jess the javascript library p jess and i m going to interact with it in a unique way that you have to stick around for the end of the video,FALSE,FALSE,good,,,,,,
i ll just tell you now,FALSE,FALSE,good,,,,,,
i m going to try to control with my voice,FALSE,FALSE,good,,,,,,
okay so you skip to the end,FALSE,FALSE,good,,,,,,
maybe i ll be doing it there,FALSE,FALSE,good,,,,,,
okay so here we go,FALSE,FALSE,good,,,,,,
let s get started,FALSE,FALSE,good,,,,,,
so what do i need to do,FALSE,FALSE,good,,,,,,
so first i m going to make a i m going to add i m going to the p web editor,FALSE,FALSE,good,,,,,,
i m going to add a file,FALSE,FALSE,good,,,,,,
i m going to call it a dyno js,FALSE,FALSE,good,,,,,,
even though it is not let us call it unicorn,FALSE,FALSE,good,,,,,,
unicorn js,FALSE,FALSE,good,,,,,,
and that is going to be my unicorn,FALSE,FALSE,good,,,,,,
and what do i need,FALSE,FALSE,good,,,,,,
i also need to have those are like cactus thingies,TRUE,TRUE,good,,,,,,
i mean those are going to be trains,FALSE,FALSE,good,,,,,,
so i m going to make a train js add file,FALSE,FALSE,good,,,,,,
so let us start by creating the unicorn class unicorn,FALSE,FALSE,good,,,,,,
so i m going to use object oriented programming because you know i do basically this by the way is exactly the same as slapy bird,FALSE,FALSE,good,,,,,,
so i m really just doing the same thing over again but whatever,TRUE,FALSE,bad,,,,,,
this is a nice beginner friendly challenge,FALSE,FALSE,good,,,,,,
so and maybe using object oriented programming is a little bit overkill,TRUE,FALSE,bad,,,,,,
but let us give the unicorn a x location at and a y location which will be height because it is sitting at the bottom of the window but maybe i ll say like height minus right now,FALSE,FALSE,good,,,,,,
and then i m going to create a function called show and i m going to draw it,FALSE,FALSE,good,,,,,,
i m just going to draw as a rectangle right now at this x this y and i ll make it,FALSE,FALSE,good,,,,,,
so this is the unicorn class,FALSE,FALSE,good,,,,,,
a unicorn object has an x and a y and when i draw it it is a rectangle at that x and a y with a width and height of,FALSE,FALSE,good,,,,,,
and those will probably need to be variables eventually,FALSE,FALSE,good,,,,,,
so let me make a variable called unicorn,FALSE,FALSE,good,,,,,,
i m going to say unicorn is a new unicorn and i m going to say here unicorn show,FALSE,TRUE,bad,,,,,,
and let us run this,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
oh ok,FALSE,FALSE,good,,,,,,
so of course i forgot what i always forget which is that i ve added some new javascript files and i need to reference them in my html,TRUE,FALSE,bad,,,,,,
unicorn and what was the other thing called train,FALSE,FALSE,good,,,,,,
all right,FALSE,FALSE,good,,,,,,
so that is a unicorn,FALSE,FALSE,good,,,,,,
and what i want is but let me play that game again,FALSE,FALSE,good,,,,,,
how does it work,FALSE,FALSE,good,,,,,,
it just sits there,FALSE,FALSE,good,,,,,,
so every time i press the space bar it jumps,FALSE,FALSE,good,,,,,,
so let us get it to do that first,FALSE,FALSE,good,,,,,,
let s get it to do that first,FALSE,FALSE,good,,,,,,
so what does it need in order to be able to jump,FALSE,FALSE,good,,,,,,
it needs a velocity a speed along the y axis,FALSE,FALSE,good,,,,,,
so let us call this vy and we will say that is zero,FALSE,FALSE,good,,,,,,
and we will write a function called jump which we will give it kind of this like instant force,FALSE,FALSE,good,,,,,,
so we are going to like push it up,FALSE,FALSE,good,,,,,,
so i m going to say this dot vy equals let us say like negative five,FALSE,FALSE,good,,,,,,
that s moving it up,FALSE,FALSE,good,,,,,,
and then i m going to write a function called move which says this dot y plus equals this dot vy,FALSE,FALSE,good,,,,,,
so what we should see now is if i say unicorn dot move and then if i add function key pressed and say if the key is the space bar unicorn dot jump,FALSE,FALSE,good,,,,,,
this really is basically the same as flappy birds so far,FALSE,FALSE,good,,,,,,
then we should see that velocity kick in,FALSE,FALSE,good,,,,,,
so i m always moving it based on whatever that velocity is,FALSE,FALSE,good,,,,,,
but the velocity is zero the speed is zero,FALSE,FALSE,good,,,,,,
but as soon as i say jump it sets the speed to negative five and we should start to see it move up,FALSE,FALSE,good,,,,,,
here we go,FALSE,FALSE,good,,,,,,
and i m moving along here,FALSE,FALSE,good,,,,,,
i m going to press space,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
ah goodbye unicorn,TRUE,FALSE,bad,,,,,,
see you later,TRUE,FALSE,bad,,,,,,
all right,FALSE,FALSE,good,,,,,,
so we need gravity,FALSE,FALSE,good,,,,,,
so we need some form of gravity which probably makes sense as a global variable but i m just going to since the gravity is really only going to affect the unicorn,FALSE,FALSE,good,,,,,,
i m going to put it in here,FALSE,FALSE,good,,,,,,
let s say it is a zero point five,FALSE,FALSE,good,,,,,,
so gravity is in a way a counteracting force,FALSE,FALSE,good,,,,,,
so no matter what it is doing the gravity is always adjusting the speed of the unicorn the acceleration basically,FALSE,FALSE,good,,,,,,
so what i can do now also in move is say this dot vy plus equal this dot gravity,FALSE,FALSE,good,,,,,,
however i do not want to ever let because now it is gone,FALSE,FALSE,good,,,,,,
i do not want to ever let the unicorn fall off the bottom,FALSE,FALSE,good,,,,,,
it should be basically a ground level,FALSE,FALSE,good,,,,,,
so i m going to do that,FALSE,FALSE,good,,,,,,
so let us make this a size,FALSE,FALSE,good,,,,,,
let s say r equals,FALSE,FALSE,good,,,,,,
so we are going to kind of use that for all the parts where we are drawing,FALSE,FALSE,good,,,,,,
and then i m also going to say i m going to have a constraint,FALSE,FALSE,good,,,,,,
so i m going to say this dot y equals constraint,FALSE,FALSE,good,,,,,,
it s current y value between zero and really where it is sitting at the bottom which is also height minus this dot r so it is stuck there,FALSE,FALSE,good,,,,,,
and now if i press oops press space you can see it jumps,FALSE,FALSE,good,,,,,,
now that is a very measly little jump,TRUE,FALSE,bad,,,,,,
we need to be able to jump much more,FALSE,FALSE,good,,,,,,
so let us set this to like,FALSE,FALSE,good,,,,,,
and let us see what happens,FALSE,FALSE,good,,,,,,
okay,FALSE,FALSE,good,,,,,,
that s too much,TRUE,FALSE,bad,,,,,,
let s just set it to,FALSE,FALSE,good,,,,,,
maybe i need to make the gravity stronger too,FALSE,FALSE,good,,,,,,
so there is going to be a lot of fine tuning of this,FALSE,FALSE,good,,,,,,
but let us just do that,FALSE,FALSE,good,,,,,,
and let me set this to,FALSE,FALSE,good,,,,,,
whoops,TRUE,FALSE,bad,,,,,,
and maybe let us set the gravity to two,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
this feels a bit more like the dinosaur game,FALSE,FALSE,good,,,,,,
so this is kind of sad,TRUE,FALSE,bad,,,,,,
let s make our unicorn look a little bit more exciting,FALSE,FALSE,good,,,,,,
let s load an image,FALSE,FALSE,good,,,,,,
so i have on the desktop here i have some images,FALSE,FALSE,good,,,,,,
i have a background which will be the background of the game,FALSE,FALSE,good,,,,,,
i have a unicorn,FALSE,FALSE,good,,,,,,
this will be the character with a little angry equal sign sitting on it,FALSE,FALSE,good,,,,,,
and then the train will be the thing and has to jump over,FALSE,FALSE,good,,,,,,
so let s so what i m going to do here is i m going to add these files,FALSE,FALSE,good,,,,,,
i m going to add file,FALSE,FALSE,good,,,,,,
and i m going to drag them in to the web editor,FALSE,FALSE,good,,,,,,
it uploaded all of them,FALSE,FALSE,good,,,,,,
and then in here i m going to add preload,FALSE,FALSE,good,,,,,,
and i m going to have let you image let t image and let background image,FALSE,FALSE,good,,,,,,
and let us load all those,FALSE,FALSE,good,,,,,,
u image equals load image unicorn png,FALSE,FALSE,good,,,,,,
and we are doing the same,FALSE,FALSE,good,,,,,,
for t image and background image this is train,FALSE,FALSE,good,,,,,,
and this is background,FALSE,FALSE,good,,,,,,
let s change the background to ooh,FALSE,FALSE,good,,,,,,
so what did i get wrong here,FALSE,FALSE,good,,,,,,
background is actually a jpeg,FALSE,FALSE,good,,,,,,
so let us have the background now be background image,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
and let us have the unicorn,FALSE,FALSE,good,,,,,,
where is it be,FALSE,FALSE,good,,,,,,
i m going to say image unicorn image,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
it s so tiny,TRUE,FALSE,bad,,,,,,
oh it is not pixelated,TRUE,FALSE,bad,,,,,,
it s so sad,TRUE,FALSE,bad,,,,,,
let s change this to,FALSE,FALSE,good,,,,,,
that s but it is x value should not be here,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
so there is our jumping unicorn,TRUE,FALSE,bad,,,,,,
this is not a lot of screen real estate to work with,FALSE,FALSE,good,,,,,,
so let me actually load a background image that is pixels wide which i think will be a little better than,FALSE,FALSE,good,,,,,,
all right my unicorn can jump,FALSE,FALSE,good,,,,,,
and i ve made the background a little wider which means now i need obstacles for it to jump over,FALSE,FALSE,good,,,,,,
and those are going to be little train things,FALSE,FALSE,good,,,,,,
so i m going to make another class call it a train,FALSE,FALSE,good,,,,,,
choo choo,TRUE,FALSE,bad,,,,,,
i m going to give that a constructor,FALSE,FALSE,good,,,,,,
these will have also an x and a y,FALSE,FALSE,good,,,,,,
so the x will be it is going to start off the edge,FALSE,FALSE,good,,,,,,
and the y will be actually also at the bottom,FALSE,FALSE,good,,,,,,
so height minus i ll give it a size,FALSE,FALSE,good,,,,,,
and this dot r will be,FALSE,FALSE,good,,,,,,
and then so now i need a show function,FALSE,FALSE,good,,,,,,
and that i m going to draw as an image like fingers are in the wrong place the train image at x and y,FALSE,FALSE,good,,,,,,
this dot r this dot r and let us also add a move function,FALSE,FALSE,good,,,,,,
and we will say this dot x minus equals,FALSE,FALSE,good,,,,,,
and so the train so this is a weird thing,FALSE,FALSE,good,,,,,,
it s supposed to be oh this is going to be a problem,FALSE,FALSE,good,,,,,,
my fixed background is going to make this visually a problem,FALSE,FALSE,good,,,,,,
and people on the chat are saying parallax background please,FALSE,FALSE,good,,,,,,
all right so maybe i m going to get to that,FALSE,FALSE,good,,,,,,
this is going to end up being a longer video if i implement that,FALSE,FALSE,good,,,,,,
but really the unicorn is moving,FALSE,FALSE,good,,,,,,
so the unicorn is moving but the x stays fixed,FALSE,FALSE,good,,,,,,
the trains well the trains could be moving if they are trains,TRUE,FALSE,bad,,,,,,
that s weird,TRUE,FALSE,bad,,,,,,
but they are supposed to be cactuses cacti,TRUE,FALSE,bad,,,,,,
they re standing still and the unicorn is just approaching them,FALSE,FALSE,good,,,,,,
but we are seeing it from the unicorns point of view,FALSE,FALSE,good,,,,,,
oh i ve really botched this,FALSE,FALSE,good,,,,,,
but what i m going to do is just move them by the whole scene is scrolling by three pixels,FALSE,FALSE,good,,,,,,
and we will figure out if we can parallax the background maybe later,FALSE,FALSE,good,,,,,,
what do i even mean by parallax to make it appear as if the background is changing but often the distance so it is sort of moving at a different speed,FALSE,FALSE,good,,,,,,
but for now let us just do this,FALSE,FALSE,good,,,,,,
let s create an array called trains,FALSE,FALSE,good,,,,,,
and we are going to say train in setup,FALSE,FALSE,good,,,,,,
well actually you know what we are going to do in draw,FALSE,FALSE,good,,,,,,
we re just going to randomly,FALSE,FALSE,good,,,,,,
we re going to pick a random number between and,FALSE,FALSE,good,,,,,,
and we will say of the time we are going to say trains push,FALSE,FALSE,good,,,,,,
we re going to add a new train,FALSE,FALSE,good,,,,,,
so it is going to be irregular,FALSE,FALSE,good,,,,,,
this is different than the flappy bird i made where the i think the pipes maybe it was a regular,FALSE,FALSE,good,,,,,,
i thought the pipes were regular intervals,FALSE,FALSE,good,,,,,,
now there is a random chance of adding a new train,FALSE,FALSE,good,,,,,,
and then all of the trains that exist we are going to say four all of the train the dodged say t in trains,FALSE,FALSE,good,,,,,,
i m going to say t dot move t dot show,FALSE,FALSE,good,,,,,,
all right let us see what happens,FALSE,FALSE,good,,,,,,
do we have a train,FALSE,FALSE,good,,,,,,
maybe i better increase this,FALSE,FALSE,good,,,,,,
oh there we go,FALSE,FALSE,good,,,,,,
oh look at that,FALSE,FALSE,good,,,,,,
all right they are moving,FALSE,FALSE,good,,,,,,
they re kind of slow,FALSE,FALSE,good,,,,,,
i m going to jump over it,FALSE,FALSE,good,,,,,,
ok let us make them move a little faster,FALSE,FALSE,good,,,,,,
so we have got some tweaking we have got to do,FALSE,FALSE,good,,,,,,
whoa this is a nice way,TRUE,TRUE,good,,,,,,
now look my unicorn can fly,TRUE,FALSE,bad,,,,,,
so i need to fix the fact i need to not allow my unicorn to fly right,TRUE,TRUE,good,,,,,,
i should only be able to jump if i m at the bottom,FALSE,FALSE,good,,,,,,
so let us fix that,FALSE,FALSE,good,,,,,,
so to do that i need to go into unicorn,FALSE,FALSE,good,,,,,,
and in the jump function i should only be allowed to jump if i m sitting at the bottom,FALSE,FALSE,good,,,,,,
so in other words if y is oh well if i m at the bottom,FALSE,FALSE,good,,,,,,
so as long as y is equal to is this really going to work,FALSE,FALSE,good,,,,,,
i do not like to use equal checks,FALSE,FALSE,good,,,,,,
but this is by definition sitting at the bottom,FALSE,FALSE,good,,,,,,
so only if i m sitting at the bottom can i jump,FALSE,FALSE,good,,,,,,
so if y is equal to that spot let us see if that works,FALSE,FALSE,good,,,,,,
so jump oops jump,TRUE,FALSE,bad,,,,,,
oh this dot y,FALSE,FALSE,good,,,,,,
come on trains,TRUE,FALSE,bad,,,,,,
oh yeah yep i can only jump when i m at the bottom,FALSE,FALSE,good,,,,,,
all right so that works,FALSE,FALSE,good,,,,,,
so that fixed,FALSE,FALSE,good,,,,,,
i think i need to be able to jump quite a bit higher,FALSE,FALSE,good,,,,,,
let s try,FALSE,FALSE,good,,,,,,
should really use like a slider or something,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
i think this is going to make the game more possible to win,FALSE,FALSE,good,,,,,,
there s too many trains,TRUE,FALSE,bad,,,,,,
too many trains,TRUE,FALSE,bad,,,,,,
one thing that is bothering me is the trains are going in front of the unicorn,FALSE,FALSE,good,,,,,,
i know that does not really matter,FALSE,FALSE,good,,,,,,
so much,FALSE,FALSE,good,,,,,,
it s really does not matter,FALSE,FALSE,good,,,,,,
but i kind of would prefer them to be behind,FALSE,FALSE,good,,,,,,
so i m going to move this here,FALSE,FALSE,good,,,,,,
i m also going to make the game a little easier to play,FALSE,FALSE,good,,,,,,
i m going to reduce the number of trains,FALSE,FALSE,good,,,,,,
so there is going to be a much lower probability of there being a train,FALSE,FALSE,good,,,,,,
let s see if i can actually play this game somewhat successfully even though i m not doing the collision checking yet,FALSE,FALSE,good,,,,,,
no,FALSE,FALSE,good,,,,,,
i think if the trains move faster it would actually make it easier,FALSE,FALSE,good,,,,,,
so let us actually double the speed of the trains,FALSE,FALSE,good,,,,,,
all right,FALSE,FALSE,good,,,,,,
this looks like this game is now possible to play,FALSE,FALSE,good,,,,,,
but i need to add collision detection,FALSE,FALSE,good,,,,,,
so i ve done this before in plenty of other coding challenges,FALSE,FALSE,good,,,,,,
there s a pretty simple algorithm to just check if two rectangles are intersecting with each other or not,FALSE,FALSE,good,,,,,,
i can just check their x s and y,FALSE,FALSE,good,,,,,,
they re basically all of the edges the left the right the top the bottom against each other,FALSE,FALSE,good,,,,,,
but this is a nice opportunity for me to just explore a library that is out there in the world,FALSE,FALSE,good,,,,,,
and this library is called p collide d,FALSE,FALSE,good,,,,,,
and it actually has a function that it called collide rectangle rectangle,FALSE,FALSE,good,,,,,,
and it will give me a boolean variable if i give it the x y with height of one rectangle and the x y with height of another rectangle,FALSE,FALSE,good,,,,,,
so let us actually just use this library,FALSE,FALSE,good,,,,,,
this is also a nice excuse for me to show you that github is now integrated with something called jsdeliver,FALSE,FALSE,good,,,,,,
so this is an open source content delivery network meaning if a javascript file is hosted on github i do not have to download that file and then add it to my project,FALSE,FALSE,good,,,,,,
i can just link to it,FALSE,FALSE,good,,,,,,
so i m going to go over here to github,FALSE,FALSE,good,,,,,,
there s lots of different ways here that i can reference a file on github,FALSE,FALSE,good,,,,,,
i think the easiest way for what i m doing right now is just to reference its path,FALSE,FALSE,good,,,,,,
and here s an example path,FALSE,FALSE,good,,,,,,
so i m going to go over here to index html,FALSE,FALSE,good,,,,,,
i m going to add another script tag,FALSE,FALSE,good,,,,,,
i m going to say script source equals,FALSE,FALSE,good,,,,,,
i m going to paste that in closed script,FALSE,FALSE,good,,,,,,
but this is not the path that i want,FALSE,FALSE,good,,,,,,
i want the username which is b m o r e n and then i want the path to let us get the minified version of the library,FALSE,FALSE,good,,,,,,
and that would just be this right there in the root directory,FALSE,FALSE,good,,,,,,
so now i m just referencing that file,FALSE,FALSE,good,,,,,,
let s see if that works,FALSE,FALSE,good,,,,,,
this is actually not correct,FALSE,FALSE,good,,,,,,
i m referencing the cdn url the username but i also need the repo name,FALSE,FALSE,good,,,,,,
so that should be p collide d slash this,FALSE,FALSE,good,,,,,,
so this should now work,FALSE,FALSE,good,,,,,,
and i should be able to use the collide function,FALSE,FALSE,good,,,,,,
so i m going to use this collide rectangle rectangle,FALSE,FALSE,good,,,,,,
let me just call this in draw to see if that works,FALSE,FALSE,good,,,,,,
and it does not give me an error,FALSE,FALSE,good,,,,,,
great,TRUE,TRUE,good,,,,,,
no error,TRUE,FALSE,bad,,,,,,
and so now i can check when i m going through all of the trains if unicorn hits t console log game over,FALSE,FALSE,good,,,,,,
so console log game over,FALSE,FALSE,good,,,,,,
and then i m actually going to say no loop,FALSE,FALSE,good,,,,,,
so i m just going to actually stop the sketch shut down the sketch completely which is not a really thoughtful user experience design choice,FALSE,FALSE,good,,,,,,
but it is what i m going to do for right now,FALSE,FALSE,good,,,,,,
and then i just need to add a function here called hits and receives a train,FALSE,FALSE,good,,,,,,
and i can use this function which i need this x this y this r this r,FALSE,FALSE,good,,,,,,
and then i need exactly the same thing but with that particular train,FALSE,FALSE,good,,,,,,
so instead of this i m checking this rectangle with this trains rectangle,FALSE,FALSE,good,,,,,,
and i m going to put this in a variable called collide,FALSE,FALSE,good,,,,,,
and i m going to say if i am going to return that,FALSE,FALSE,good,,,,,,
i can actually you know what,FALSE,FALSE,good,,,,,,
i m just returning this,FALSE,FALSE,good,,,,,,
return that,FALSE,FALSE,good,,,,,,
so return the true or false result of this collide function from that library,FALSE,FALSE,good,,,,,,
and now let us run the game,FALSE,FALSE,good,,,,,,
i ll wait for our first train,FALSE,FALSE,good,,,,,,
game over,FALSE,FALSE,good,,,,,,
let s see if i can play it now,FALSE,FALSE,good,,,,,,
oh there are so many trains oh well you are hooked,TRUE,TRUE,good,,,,,,
let s make the train a little bit smaller,FALSE,FALSE,good,,,,,,
and actually let us make the unicorn smaller as well,FALSE,FALSE,good,,,,,,
hopefully this will help,FALSE,FALSE,good,,,,,,
all right let us draw the box,FALSE,FALSE,good,,,,,,
let s debug this a little bit by drawing the box like very subtly,FALSE,FALSE,good,,,,,,
so let us draw a very slight rectangle,FALSE,FALSE,good,,,,,,
this is what we are actually checking,FALSE,FALSE,good,,,,,,
there we go,FALSE,FALSE,good,,,,,,
it helps to see the full box,FALSE,FALSE,good,,,,,,
come on trains,FALSE,FALSE,good,,,,,,
spawning a train with a mouse click would be a good idea,FALSE,FALSE,good,,,,,,
ok we lost,FALSE,FALSE,good,,,,,,
all right so there is obviously a lot of gameplay improvements that need to happen here,FALSE,FALSE,good,,,,,,
one is i could be more thoughtful about you can see how there is some wasted space here,FALSE,FALSE,good,,,,,,
i should crop the image and the actual rectangle a little bit smaller,FALSE,FALSE,good,,,,,,
i could consider using a circle,FALSE,FALSE,good,,,,,,
i could use a more complex shape,FALSE,FALSE,good,,,,,,
but this is good enough for right now,FALSE,FALSE,good,,,,,,
let s actually make it,FALSE,FALSE,good,,,,,,
i could also just click the mouse in order to start a train that actually might help things,FALSE,FALSE,good,,,,,,
but let me comment out this,FALSE,FALSE,good,,,,,,
and what i want to do just before i go before i finish saying you are going to make a version of this with a score and all sorts of nicer things and sounds,FALSE,FALSE,good,,,,,,
but i ve got to finish this off,FALSE,FALSE,good,,,,,,
i ve got to finish this video,FALSE,FALSE,good,,,,,,
i want to control the train with my voice,FALSE,FALSE,good,,,,,,
so to do that i m going to use ml js which has a speech commands machine learning model built into this javascript library,FALSE,FALSE,good,,,,,,
so i made a whole separate video about this particular pre trained model and how it works,FALSE,FALSE,good,,,,,,
so i m just going to add it pretty quickly into this video,FALSE,FALSE,good,,,,,,
you can go watch the other one for more details,FALSE,FALSE,good,,,,,,
but if you are looking for the documentation if i click on reference and go to sound classifier this is what i m looking at doing,FALSE,FALSE,good,,,,,,
so all i need to first thing i need to do is well actually one thing i need to do is i need to go to get started,FALSE,FALSE,good,,,,,,
and i need to get a script tag to be able to reference the library,FALSE,FALSE,good,,,,,,
so i want to add the ml library,FALSE,FALSE,good,,,,,,
so i m copying this,FALSE,FALSE,good,,,,,,
i m going here to index the html,FALSE,FALSE,good,,,,,,
so in addition to p cly d i m now adding ml,FALSE,FALSE,good,,,,,,
and i m going to go here,FALSE,FALSE,good,,,,,,
and i m going to in preload,FALSE,FALSE,good,,,,,,
i m going to do let sound classifier create a variable in preload,FALSE,FALSE,good,,,,,,
i m going to say sound classifier equals ml sound classifier,FALSE,FALSE,good,,,,,,
and the model i m loading is called speech commands w,FALSE,FALSE,good,,,,,,
because this is a model that is been trained to recognize particular words,FALSE,FALSE,good,,,,,,
zero the digits zero through nine up down left right and a few other ones that are documented on this ml webpage,FALSE,FALSE,good,,,,,,
let s go look that up real quick,FALSE,FALSE,good,,,,,,
so if i go back to sound classifier up down left right go stop yes no,FALSE,FALSE,good,,,,,,
so those are the words it is trained to recognize,FALSE,FALSE,good,,,,,,
and i actually also want to get this probability threshold,FALSE,FALSE,good,,,,,,
so i m going to add this in here because i want it to be really sure i m saying jump,FALSE,FALSE,good,,,,,,
so i m going to make this,FALSE,FALSE,good,,,,,,
this means it is got to be sure,FALSE,FALSE,good,,,,,,
the confidence score that is coming from that particular model,FALSE,FALSE,good,,,,,,
and how that model was trained and there is all the paper you can read,FALSE,FALSE,good,,,,,,
and i ve talked about that more in the other video,FALSE,FALSE,good,,,,,,
so now that i have that in setup i can say sound classifier classify then i can get a function,FALSE,FALSE,good,,,,,,
i m going to call it got word,FALSE,FALSE,good,,,,,,
we re got command,FALSE,FALSE,good,,,,,,
let s call it got command,FALSE,FALSE,good,,,,,,
so this is a callback function that is going to trigger any time it gets a command,FALSE,FALSE,good,,,,,,
it gets an error first error first callbacks and then the results,FALSE,FALSE,good,,,,,,
so i m just going to say if there is an error i m just going to console error the error,FALSE,FALSE,good,,,,,,
otherwise if results index dot label,FALSE,FALSE,good,,,,,,
so results as an array with labels and confidence scores,FALSE,FALSE,good,,,,,,
the labels are the words,FALSE,FALSE,good,,,,,,
and what i m looking for is the word up,FALSE,FALSE,good,,,,,,
if that label is up then unicorn jump,FALSE,FALSE,good,,,,,,
so this is a really quick way of me looking for a particular keyword from that library,FALSE,FALSE,good,,,,,,
and i m also just going to console log results index dot label,FALSE,FALSE,good,,,,,,
just to see if i m getting other words also,FALSE,FALSE,good,,,,,,
and we might as well log the confidence score just so we can see that,FALSE,FALSE,good,,,,,,
that might be good for debugging as well,FALSE,FALSE,good,,,,,,
so now that i ve logged those two things i m going to run this sketch,FALSE,FALSE,good,,,,,,
shoot,TRUE,FALSE,bad,,,,,,
but you can see it got up,FALSE,FALSE,good,,,,,,
i m going to add the thing where i click the mouse and i can give myself a train,FALSE,FALSE,good,,,,,,
and in fact let us comment out the random trains,FALSE,FALSE,good,,,,,,
also i really should be more thoughtful about how i m picking the train,FALSE,FALSE,good,,,,,,
like when the train should come like maybe there is a minimum distance between them,FALSE,FALSE,good,,,,,,
if i ve just added one can i have a longer train with other train cars,FALSE,FALSE,good,,,,,,
i do not know what is going on here,FALSE,FALSE,good,,,,,,
there s a lot of narrative flaws in what is going on here,TRUE,FALSE,bad,,,,,,
but i m just going to add one myself,FALSE,FALSE,good,,,,,,
up,FALSE,FALSE,good,,,,,,
yes,FALSE,FALSE,good,,,,,,
up,FALSE,FALSE,good,,,,,,
shoot,FALSE,FALSE,good,,,,,,
all right,FALSE,FALSE,good,,,,,,
everyone is making the suggestion in the chat that i should change it to a circle,FALSE,FALSE,good,,,,,,
so that ll actually kind of be like around it,FALSE,TRUE,bad,,,,,,
it ll give me a little wiggle room along the edges and make the intersection happen a little less often,FALSE,FALSE,good,,,,,,
so let us actually go ahead and do that,FALSE,FALSE,good,,,,,,
so i m going to go into where the only place where i m doing this collision detection is where in the unicorn under hits,FALSE,FALSE,good,,,,,,
so i m going to change this to collide circle circle collide circle circle and circle to circle assumes ellipse mode center,FALSE,FALSE,good,,,,,,
so i m going to have to think of the circle as the center point of the object which is not a big deal,FALSE,FALSE,good,,,,,,
